PCROI,20210315,1.0,1.0,1.0,1.0
PCROI,20210316,1.05,1.05,1.05,1.05
PCROI,20210317,1.4,1.4,1.4,1.4
PCROI,20210318,1.37,1.37,1.37,1.37
PCROI,20210319,0.99,0.99,0.99,0.99
PCROI,20210322,0.9,0.9,0.9,0.9
PCROI,20210323,0.87,0.87,0.87,0.87
PCROI,20210324,0.94,0.94,0.94,0.94
PCROI,20210325,2.14,2.14,2.14,2.14
PCROI,20210326,1.44,1.44,1.44,1.44
PCROI,20210330,0.99,0.99,0.99,0.99
PCROI,20210331,1.43,1.43,1.43,1.43
PCROI,20210405,1.56,1.56,1.56,1.56
PCROI,20210406,1.41,1.41,1.41,1.41
PCROI,20210407,1.28,1.28,1.28,1.28
PCROI,20210408,1.03,1.03,1.03,1.03
PCROI,20210412,2.6,2.6,2.6,2.6
PCROI,20210415,1.6,1.6,1.6,1.6
PCROI,20210416,1.16,1.16,1.16,1.16
PCROI,20210419,2.03,2.03,2.03,2.03
PCROI,20210422,1.13,1.13,1.13,1.13
PCROI,20210423,1.29,1.29,1.29,1.29
PCROI,20210426,1.19,1.19,1.19,1.19
PCROI,20210427,0.97,0.97,0.97,0.97
PCROI,20210428,0.94,0.94,0.94,0.94
PCROI,20210429,0.81,0.81,0.81,0.81
PCROI,20210430,1.27,1.27,1.27,1.27
PCROI,20210503,1.18,1.18,1.18,1.18
PCROI,20210504,1.63,1.63,1.63,1.63
PCROI,20210505,1.17,1.17,1.17,1.17
PCROI,20210506,1.03,1.03,1.03,1.03
PCROI,20210507,0.94,0.94,0.94,0.94
PCROI,20210510,0.82,0.82,0.82,0.82
PCROI,20210511,1.12,1.12,1.12,1.12
PCROI,20210512,1.07,1.07,1.07,1.07
PCROI,20210514,1.01,1.01,1.01,1.01
PCROI,20210517,0.85,0.85,0.85,0.85
PCROI,20210518,0.74,0.74,0.74,0.74
PCROI,20210519,0.91,0.91,0.91,0.91
PCROI,20210520,0.88,0.88,0.88,0.88
PCROI,20210521,0.68,0.68,0.68,0.68
PCROI,20210524,0.68,0.68,0.68,0.68
PCROI,20210525,0.66,0.66,0.66,0.66
PCROI,20210526,0.86,0.86,0.86,0.86
PCROI,20210527,0.73,0.73,0.73,0.73
PCROI,20210531,0.75,0.75,0.75,0.75
PCROI,20210601,0.55,0.55,0.55,0.55
PCROI,20210602,0.62,0.62,0.62,0.62
PCROI,20210603,0.7,0.7,0.7,0.7
PCROI,20210604,0.73,0.73,0.73,0.73
PCROI,20210607,0.82,0.82,0.82,0.82
